spp,CommonName,Source,Primer,Country,Site,lat_deg,lat_min,lon_deg,lon_min,CollectionYear,NumMarker,MarkerName,CrossSpp,n,Repeat,He,Hese
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb14,0,46,,0.833,
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb2,0,48,,0.736,
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb28,0,48,,0.822,
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb29,0,48,,0.895,
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb41,0,48,,0.679,
Apogon imberbis,Cardinal fish,Galarza et al. 2009 PNAS,0,Spain,Mallorca,39.285734,,2.596203,,2004-2007,1,Aimb74,0,48,,0.624,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AreCA11,0,40,2,0.71,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AreCA12,0,40,2,0.68,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AreCA13,0,40,2,0.866,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AreCA14,0,40,2,0.776,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA16,0,40,2,0.786,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA17,0,40,2,0.646,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA21,0,40,2,0.675,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA2B,0,40,2,0.9,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA5B,0,40,2,0.738,
Argyrosomus regius,Meagre,Porta et al. 2010 Mol Ecol Res,1,Portugal,Algarve,36.991585,,-7.916107,,,1,AregA6,0,40,2,0.124,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro1-10,0,31,2,0.96,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro1-3,0,31,2,0.83,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro1-59,0,31,2,0.94,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro2-15,0,31,2,0.83,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro2-38,0,31,5,0.94,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro2-40,0,31,2,0.8,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro3-37,0,31,5,0.92,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Atlantic,Atlantic,,,,,,1,Aro4-13,0,31,2,0.94,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro1-10,0,22,2,0.92,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,38.993572,,11.110839,,,1,Aro1-3,0,22,2,0.77,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro1-59,0,22,2,0.93,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro2-15,0,22,2,0.89,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro2-38,0,22,5,0.95,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro2-40,0,22,2,0.75,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro3-37,0,22,5,0.94,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Mediterranean,Mediterranean,,,,,,1,Aro4-13,0,22,2,0.97,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro1-10,0,25,2,0.92,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro1-3,0,25,2,0.82,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro1-59,0,25,2,0.93,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro2-15,0,25,2,0.88,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro2-38,0,25,5,0.92,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro2-40,0,25,2,0.63,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro3-37,0,25,5,0.91,
Auxis rochei,Bullet tuna,Catanese et al. 2007 Mol Ecol Notes,1,Pacific,Pacific,,,,,,1,Aro4-13,0,25,2,0.96,
Brevoortia gunteri,,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039657,1,60,3,0.066,
Brevoortia gunteri,,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039658,1,60,3,0.823,
Brevoortia gunteri,,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039660,1,60,4,0.603,
Brevoortia gunteri,,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039661,1,60,4,0.184,
Brevoortia gunteri,,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF049462,1,60,3,0.783,
Brevoortia gunteri,Finescale menhaden,Anderson 2007 Fish Bull,0,USA,Western Gulf of Mexico,28.459033,,-96.071778,,2002-2004,4,AF39661,1,39,,0.41,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,Aa16,1,24,2,0.507,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,Asa16,1,25,3,0.738,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,Asa2,1,25,3,0,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,Asa4,1,25,3,0.799,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,AsaB020,1,24,3,0.473,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,AsaC334,1,25,4,0.91,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,AsaD055,1,11,4,0.809,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,-92.550659,,2006-2007,1,SarBH04,1,21,2,0.851,
Brevoortia patronus,Gulf menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,"Galveston, TX",29.292687,,-94.77396,,,5,,1,20,,0.66,
Brevoortia patronus,Gulf menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,Louisiana,29.123373,,-90.990601,,,5,,1,20,,0.61,
Brevoortia patronus,Gulf menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,"Matagorda, TX",28.595374,,-95.960884,,,5,,1,20,,0.63,
Brevoortia patronus,Gulf menhaden,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039657,1,60,3,0.736,
Brevoortia patronus,Gulf menhaden,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039658,1,60,3,0.883,
Brevoortia patronus,Gulf menhaden,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039660,1,60,4,0.586,
Brevoortia patronus,Gulf menhaden,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF039661,1,60,4,0.126,
Brevoortia patronus,Gulf menhaden,Anderson & McDonald 2007 J Fish Bio,1,USA,"Lower Laguna Madre, Corpus Christi Bay, East Matagorda Bay, and Galveston Bay (Texas)",28.516969,,-95.892334,,"2004, 2005",1,AF049462,1,60,3,0.923,
Brevoortia patronus,Gulf menhaden,Anderson 2007 Fish Bull,0,USA,Northern Gulf of Mexico,29.506549,,-92.550659,,2002-2004,4,AF49462,1,39,,0.67,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,Aa16,1,49,2,0.448,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,Asa16,1,45,3,0.812,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,Asa2,1,49,3,0.641,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,Asa4,1,44,3,0.79,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,AsaB020,1,49,3,0.939,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,AsaC334,1,49,4,0.855,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,AsaD055,1,45,4,0.912,
Brevoortia patronus,Gulf menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Gulf of Mexico (Galveston, TX and Cameron, LA)",29.64032,,-93.906555,,2006-2007,1,SarBH04,1,44,2,0.442,
Brevoortia smithi,Yellowfin menhaden,Anderson 2007 Fish Bull,0,USA,Eastern Gulf of Mexico,29.840644,,-84.162599,,2002-2004,4,AF49462,1,39,,0.37,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,Aa16,1,24,2,0.323,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,Asa16,1,24,3,0.605,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,Asa2,1,24,3,0.12,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,Asa4,1,24,3,0.645,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,AsaB020,1,24,3,0,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,AsaC334,1,24,4,0.885,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,AsaD055,1,17,4,0.597,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis,0,USA,West Florida,30.221102,,-86.334229,,2006-2007,1,SarBH04,1,24,2,0.306,
Brevoortia tyrannus,Atlantic menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,Maine,43.992815,,-68.995972,,,5,,1,10,,0.61,
Brevoortia tyrannus,Atlantic menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,New Jersey,39.842286,,-73.983765,,,5,,1,20,,0.63,
Brevoortia tyrannus,Atlantic menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,North Carolina,34.669359,,-76.807022,,,5,,1,20,,0.65,
Brevoortia tyrannus,Atlantic menhaden,Anderson & Karel 2007 J Fish Bio,0,USA,Virginia,36.79279,,-75.926743,,,5,,1,10,,0.6,
Brevoortia tyrannus,Atlantic menhaden,Anderson 2007 Fish Bull,0,USA,Maine to Florida,36.949892,,-75.336916,,2002-2004,4,AF39661,1,39,,0.67,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,Aa16,1,116,2,0.629,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,Asa16,1,110,3,0.917,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,Asa2,1,113,3,0.649,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,Asa4,1,101,3,0.825,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,AsaB020,1,115,3,0.888,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,AsaC334,1,113,4,0.638,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,AsaD055,1,112,4,0.912,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Chesapeake Bay (Gloucester Point, VA)",37.776421,,-76.093675,,2006-2007,1,SarBH04,1,110,2,0.738,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,Aa16,1,50,2,0.625,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,Asa16,1,50,3,0.877,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,Asa2,1,50,3,0.659,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,Asa4,1,47,3,0.839,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,AsaB020,1,49,3,0.902,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,AsaC334,1,51,4,0.436,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,AsaD055,1,36,4,0.917,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"Mid-Atlantic (Pennsville and Oakwood Beach, NJ)",40.451135,,-73.828036,,2006-2007,1,SarBH04,1,49,2,0.759,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,Aa16,1,47,2,0.709,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,Asa16,1,45,3,0.809,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,Asa2,1,44,3,0.6,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,Asa4,1,44,3,0.722,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,AsaB020,1,47,3,0.894,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,AsaC334,1,49,4,0.593,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,AsaD055,1,44,4,0.907,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"New England (Gloucester, MA)",42.407098,,-70.610479,,2006-2007,1,SarBH04,1,40,2,0.72,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,Aa16,1,53,2,0.712,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,Asa16,1,69,3,0.9,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,Asa2,1,68,3,0.657,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,Asa4,1,53,3,0.802,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,AsaB020,1,66,3,0.887,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,AsaC334,1,63,4,0.57,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,AsaD055,1,63,4,0.923,
Brevoortia tyrannus,Atlantic menhaden,Lynch et al. 2010 Fish Bull,0,USA,"US South Atlantic (Beaufort, SC)",33.255776,,-78.962192,,2006-2007,1,SarBH04,1,56,2,0.802,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu10,0,25,2,0,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu14,0,25,2,0.04,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu17,0,24,2,0.082,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu18,0,25,2,0.28,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu20,0,25,2,0.187,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu21,0,24,2,0.906,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu23,0,25,2,0.661,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu25,0,24,2,0.708,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu26,0,25,2,0.681,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu43,0,23,2,0.437,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu46,0,25,2,0.184,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu52,0,25,2,0.79,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu57,0,25,2,0.816,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu69,0,25,3,0.561,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu70,0,25,3,0.735,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu72,0,24,4,0.895,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu75,0,25,4,0.903,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu80,0,25,2,0.622,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu82,0,25,2,0.308,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu9,0,25,2,0.04,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,Cfu92,0,25,4,0.831,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,RH_CA_002,1,24,2,0.951,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,RH_CA_004,1,25,2,0.614,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,RH_CA_008,1,25,2,0.703,
Cephalopholis fulva,Coney,Renshaw et al. 2010 Cons Gen,1,St. Croix,West coast of St. Croix,17.72269,,-64.893694,,,1,RH_GATA_034,1,25,4,0.869,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cha1017,0,100,,0.822,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cha1020,0,100,,0.916,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cha1027,0,100,,0.932,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cha1202,0,99,,0.753,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cpa101,1,100,,0.914,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cpa111,1,100,,0.414,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cpa112,1,99,,0.874,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cpa113,1,100,,0.936,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 02,58.1,,11.33,,2002,1,Cpa114,1,98,,0.914,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 03,58.1,,11.33,,2003,1,Cha1017,0,99,,0.825,
Clupea harengus,Atlantic herring,Bekkevold et al. 2005 Evolution,0,Norway,Flatbrotten 03,58.1,,11.33,,2003,1,Cha1020,0,99,,0.914,
